,business_id,label
f6WWy1BwFeU3fvoHvKmOzA,IAYb36NazDFBifoq9AKcBg,2.0
DLr1SMVp2N2Sk7PW9ZzUWw,tSJaZL5X81j2k-GqtpBM_w,2.0
wHYxE71x79fOrOYBZNO_nQ,_2Wbpm821bdNsh-gyqufrg,2.0
iXSdw0GW3c6uMW2Rn4c-aw,sTXzD30lkzR1t-u-e0UoOA,2.0
vaM-E5G-CyRYZkpomCVZsQ,i3tQsfpdKoXttqp4CFLA-Q,2.0
lvbyZP3CllgIKQ0QhNKfCA,2XHQdSM_FvQ7-PUUKaNDCw,2.0
He3gotPNLq9nWjQlJizR0g,vpBwJ46ubkaaXyEPiHqCZA,2.0
k6384K3F99X7xuaaJrGyjA,GboHJSE9PcqcAc5V3veS-w,2.0
j_yI4GyjIJlYV6J_pnfxTQ,C_MKyyEaJVUTldNujrnTZQ,2.0
iyBzHf76jfF9bPTyph2-Cw,pQnGKAjNn6U1HfsdzQOncA,2.0
KEZiOpbLavN9gEFicg36tg,O4TYqnhpXpyrgJBkucaeaw,2.0
eF6-8j8r7So4tb5Pj5S1jQ,INU7l2FWbISp9xnJpmqlsg,2.0
3aQTxdspRlxGbuzCZUdZeg,SCqI6lRq-coK8vZlB643kw,2.0
YfbaBGYNAPclQdd0ygW41A,HRIUU2Z4EsZBo59P0I2ZYA,2.0
ojCH4KXEYBiHG_KByDwgxg,CBOsWj63K1_O1m2Ounz7bQ,2.0
A3X8pUdmpSR6IcSr2jsCVg,1NpsjELTAt4jLl8bSqTArg,2.0
ft-ixcClR5504R7X2wA0hQ,6TvB1PZCY1Ap2S-yNJPs4w,2.0
5MrxJqNsDCq_gymSxuHITg,1EWwkiDzblYwzi8ubYqTmw,2.0
SU6WsNpp7ztLRDraqnATkg,02ooNKJDjsE50KfmL0Rqdw,2.0
aoda_WNG3WftWx2j5TQVzw,66EYUS3iichq-Gn6KjgX2A,2.0
GB4EQnr3ZNEKvB6ZzSp06Q,IAYb36NazDFBifoq9AKcBg,2.0
ghmItAQbNd9v2WYFPiWbGA,N9qQPezv9swXFLPgoMdhOg,2.0
9I_R4IcX10bfdlhAv5CPdw,1ibcr-sgeUXJNAE51Czjpw,2.0
nCE00zyQyF6Uk1rq_MQoUg,lsGIcUOadXjaRtKFNtrq8Q,2.0
AZK96YgOenxZT69kPH9gQw,Y-tgvb9Bh-Od-sPa1PRILA,2.0
FYr2jiBlL6jOg-NLnsXG_w,YdYaBff_a50rNEI8tXTp9g,2.0
Rv2FdeMfEBtnj9qiyCEMlw,HewQZ7hyegytoABzApyUiA,2.0
yfvwMMTNxKARHtioSdZrLA,Y-omMxOCDSYd7jbo1PSCig,2.0
WqykKuYrul0Ggo1VGDHPBw,_2Wbpm821bdNsh-gyqufrg,2.0
RDDU8SDirkNQQRRvoCx_jQ,Y91-sIlVyH6v4YM6sTINAw,2.0
OoqhFd0mfMKFA5r3c-dTBQ,66EYUS3iichq-Gn6KjgX2A,2.0
kjPVMvBr5Pf32xA66xHFHQ,GtHWjaaAtDI45ml9wvUmUQ,2.0
_PXnaGn_f4PwV_VaviP2iQ,auDjameQ8PKA2cIwyI5uQA,2.0
2_HoiSkWhyRo-5u78cbo3w,fnPefa87H-3CJnDungeetQ,2.0
tYUivtDadxqPH1NuLT-R4w,0HG02r8ri7GEFwuwmdHCyg,2.0
T_MhQjHYpS14HLjN3RnW_Q,_2Wbpm821bdNsh-gyqufrg,2.0
AQIQt1qCX046F18dr_7YOA,i2hPnUeiCzDyyyzLtIWqgw,2.0
olnksP0Gh9ngnKTpJzJg_w,mcXRNuN1MsgXYt8B2MWz2Q,2.0
AJnsOuMRYhp8W1LIbvzA3A,9Aq0MmPAYcz-Xm2vbUq98A,2.0
JieNxcbdMrUv9dry6wW0Bw,Q1dRbSP425_w1B7KGqj5sw,2.0
3lQyF9g8mkSrcPyAA7hOww,5Ckj7YURoNqFrsFQTJVVHQ,2.0
-u4-qLNiFx547TFFu1AfwQ,DwIbLWmv6oWksXKXeHkWyA,2.0
HACEL9aO56QAVBYBekgs0w,v_x5slUHsD57a_axfJC25w,2.0
9CtheIMsLP_CXiuvQkPtsw,WNvceXcngWjZz_IinDwYwA,2.0
dfui6bX7hGqPJYHQ_xCZlg,oyjkEn5fAqcGNsBbqc8LTw,2.0
NJ_LF1JrGuGAQrVJnK9S4g,1ibcr-sgeUXJNAE51Czjpw,2.0
kisZ5JEMvEejdsu2GrcrKw,fh-hCT2esNJEocdBdggWoQ,2.0
hMRfm8REOoYNmWIfLf2ZcQ,rbDAPhcXcTttCPq1VtFGHA,2.0
FVzP2U7tcvzBk3JKTOFTtg,medCzwjjGeReqxOt-iPVTg,2.0
ZuC9be9a-aVHPLEqeimnMQ,bRj5r9xr56CvwL7-RmB2dw,2.0
x60qRw9flD4M7bM7z8R5UQ,xXhflOhlRCh5d9ASabHEpA,2.0
1zBjBMuq12YJeTD10L8E6w,IHadZayuynmzIcQy9egKWg,2.0
IW3m7RMKrFdD8aZdKUbg-A,0k5W44XU4uSEsPA163LKjQ,2.0
yIIkIcCLkoj6C55VLSQSPQ,8w_PzYVk6cR37lpR-SWMog,2.0
6ls7kTOmNW-ohfwkjsiGRg,SZyrTU-tuZt6d9L6nDxyEQ,2.0
lJSFmHLjsQJ_7iQTguWCuA,9HG09ZNqzrEUz-ipSTRkKA,2.0
Zf_-_eXs-lHqI8xDg9OCbA,aXIJx_kxbmxUioM7Kcokow,2.0
ugLQ5AP7pSrCb0uMhS-UXg,y4CE_4CHTWZ6oe3JCH-AoQ,2.0
FHb-B0lpwOYfjOP9cvCqIQ,njiPpJhy94Ojq91Bev6ckA,2.0
6xLNNwUiN_OXfd_4sQBt-w,Ou9RNq18vfbfL-7adJNA9A,2.0
_3GxSmv75TesUqUYXg3mdQ,DNfia9ds6fexTr5XtAw6TA,2.0
yy7pvKfJHWb847b61YVuMg,aSn4fgpq-3FDfvVG2bjv3A,2.0
0wdyc1GGU7jypdrh5vkdVg,tBnkwWamzdO6X25sfV0Fyg,2.0
0ZNzmH3TeVaVLe76Xm_RwQ,IWDA6Tp8aFIaIqJJnZF0oA,2.0
F-zfNIiqKy-Jdn8naYlBMQ,7yMtQ3nlre2Tr9C3UTQY-g,2.0
JB_mUC9mVK7qZ12tZALDAg,b1p4j51RkgBWsVxob3MmEw,2.0
WjLlNbd8Sgho2pxZZvgSXg,eobkI2jIFXjdUiv-5LCV9w,2.0
su4bhV1CV35tVbgyvgetFA,medCzwjjGeReqxOt-iPVTg,2.0
JwQD2i2aGExCbjWkCa8qng,knzoe3kCaoh4gkGwA3l6Aw,2.0
sQP6qDpEovnHKfZg8uRNAw,uKsOd2O_VoFvmYop0ryYcQ,2.0
pJIOrclz2_hlCjch2mrPhA,AdNbLQQWgR28-GWU0G-qJw,2.0
jG0QIWMLYwQPvRwI5Wfr4Q,i3tQsfpdKoXttqp4CFLA-Q,2.0
N8sfhA8jA9xGs_zmrg4ONg,xXhflOhlRCh5d9ASabHEpA,2.0
rETTMDYXkd-4NTkMJDIXvg,OulLyhVNvZOLn-uvV-pGMA,2.0
KbYhIzUQKjdk7pOZXhaAHA,dunZ7E-LwPvkAS6ERVa8gw,2.0
WlbCItnOObDYxpedwR76Sw,heShcmma09uAfwU6yStMjg,2.0
MadO8h852P5CmZGTTp9Bnw,66EYUS3iichq-Gn6KjgX2A,2.0
fNzHkWZOaCgTAFGbc4pMRQ,MLYy937DjHHtE5Cwpg3NEQ,2.0
h5KQWcrrk1yIij8rVYE69Q,7yMtQ3nlre2Tr9C3UTQY-g,2.0
-rj3M4tZefCP37DWD90l4w,DI6WQYe8tSigjzlmMYMpkw,2.0
XS-ydg3mFRIU0lRGitu-4A,0muUHGT8AYF4seJ6Z6Y3tw,2.0
TCmFYaTDcGBJ1eWN4VYjGw,lsGIcUOadXjaRtKFNtrq8Q,2.0
rkeOPR0Vr8ufM_-7b90nAg,HvVV1N9RyxsJhayQeDuuTA,2.0
9-usss2vEJZ1LVi2HzDclg,lINk_EU_elY6iTrfUGcRqg,2.0
m2rFFKpRNX975mFyqMOHxg,YZeUH6zYS0dq5QHLYZhUnQ,2.0
zN0IdexPGwJfUJ-W1rJ2xQ,lq71ZTkANfb40sR0DAs6Rw,2.0
xs-3XPlPKWvkDdFWDaEq9Q,GboHJSE9PcqcAc5V3veS-w,2.0
ilSUzOAVFOcyk1TAYdk-cQ,_2Wbpm821bdNsh-gyqufrg,2.0
6kRprbcbQDsAJ5lZZQj0Ag,HPngBhTmMOXbQI9Noppeaw,2.0
24aYFI7aHm5dWR5RwaetsQ,HmGFMFsrwu7UhzGjtog9NQ,2.0
rxZVx2LnX4ehMUVO3iMeJQ,NFaA4MmgnS0u0uWCGGSHMA,2.0
LnahFhkhb6rfCTmhX3FZRg,8w_PzYVk6cR37lpR-SWMog,2.0
mdJV5CgjMS_Jic3SfgSo-Q,pSjoZ6ojMGRIQM2KAGqFGg,2.0
S9fnJojQMu6AFs8QNRrhWA,YZeUH6zYS0dq5QHLYZhUnQ,2.0
8r8c7AufL9Zj1-qrC5uQRQ,QMaaLfedGzNhHz6PZKAUkw,2.0
vh33F696hesytDpCITlRwg,AdNbLQQWgR28-GWU0G-qJw,2.0
hYOsNoLW1clPQKA8xiHDuw,yqc1KQnsrsWT1ahHKQVlLA,2.0
Iv9DPHgUc78uVyCzHa9APQ,pSjoZ6ojMGRIQM2KAGqFGg,2.0
ZNqgsiAB02X8c5Ae40S_eA,HewQZ7hyegytoABzApyUiA,2.0
4lEFPR6rP8qQ0Jj3V-yMxQ,NtIUfE8Yj119F3DSPXYs5A,2.0
yJs-Ltt-beeD-1g8DZKvHw,HewQZ7hyegytoABzApyUiA,2.0
5BXncXtU2ZKaK3Lg5lXjrg,LY0xEBmaat2-tz7TAjJEMQ,2.0
gfn_yrdbXas2eAbhOFR52g,jluEI1ZDQDeJlbl-M3YH3Q,2.0
BfwcIfrd3D1uxL7ckt0bcQ,JhqsE8IGN-UXwNli474w7g,2.0
JeiweAj4zHVMla02eGkwOQ,3yb5khz4PCjiHI4ZbxfitA,2.0
DZ-2DvLYdgrcX5adNpGTAA,HewQZ7hyegytoABzApyUiA,2.0
u45KShlxyb2b3TMG78-aHg,2K-uV7mmRdGjii5G5eKF6A,2.0
AfvqFm5_7ANyU2sLWocEuw,YYRP-b61hjDljhWBfmUlDg,2.0
bEwqIThFPhB1odUP17hT8A,vfPfk_eY1s6NzDMVjA_h6w,2.0
vNr43szkj5v7qYEmhrHbmw,RdsUw-gfrDQVCM5sygQ0Ow,2.0
euxH2XZJjiEn4Oopv0rMhQ,pQnGKAjNn6U1HfsdzQOncA,2.0
BBxclkXoSO67eSLXxGz9Og,ZwcqXWD7hx_CZlls7AIPow,2.0
M11g46t7Emt29pTK91_9fg,i2hPnUeiCzDyyyzLtIWqgw,2.0
SB8rKiLQUXvAJhyBhQnhXQ,QMaaLfedGzNhHz6PZKAUkw,2.0
7qfh0nz_UvBpDO00lVDOYw,NdXgEnEpHrP74L1oZtdsBQ,2.0
ugaYWnzE0zPn2inOSPpzjw,WGx8xzim-5whlePsNP8YZQ,2.0
FzkCDUJklEY590Mp-6fr7A,IAYb36NazDFBifoq9AKcBg,2.0
MvreDdoi9thDRnZQxTZQkw,Y-tgvb9Bh-Od-sPa1PRILA,2.0
EkcQURsGEZlyVv2B4vMI7A,GeeR1ScER2WpFoJs1sTjsA,2.0
xwuGnE8ShyXjfRuyvkcLBA,hc81y_5FQjTiZcgqnY8vfQ,2.0
ZSx0bHNBnuV2zxb3bi01sg,i2hPnUeiCzDyyyzLtIWqgw,2.0
h2KpuSZFbGLR7p_Fb1RL8Q,-3Haoc0l9DZRSXxIHi9oJg,2.0
S4Y0Bd_hq7wpHRB1bn0d8A,4lr8Y4jqcbMBptJGJA_O7w,2.0
Tl4gmTZSkDmDvPCODHpXQA,5Pd6YEGn-iAcJf9BM484UQ,2.0
AvwVmajs6ZFOu7wiQbzOfA,0uzQymPVW2l24rpjX9KIBA,2.0
jFTcXLRx0xf1K8GuY9U-cg,7_YOEQXlrbGpF9t9TPG_nQ,2.0
LGZ1tCXihbbqUeWdKI4I5g,syK8j95vkxKeHmQ3xyKnPQ,2.0
lu6KA-IgSbTQ9CsplFKE1A,WghhtS-tqDWMh_W2O13CYA,2.0
WS2BShN8G9pBqIT8LlPv9w,FG9pnQ03s7T0svgeUkBG9A,2.0
gHMOtWEsabvM2igqxfbA_Q,-382X_bWhJKPJKP1VfXOmw,2.0
JOK5x8P_fHlG0iGjV5pTpQ,NtIUfE8Yj119F3DSPXYs5A,2.0
QvgULdAWNv_bfxgknM6SSw,gdXfiX8gRpe2TeaWZJoOHQ,2.0
T03LYVhd91TQ0HCRPTwCtA,medCzwjjGeReqxOt-iPVTg,2.0
RFRFOCiSfwuJ4TsAWNBdXA,0vDqYiaVnr0q7TaFv73gtw,2.0
YToDfoc8vKS68WscyDKftQ,Tzye9jFKVYpsWXQ64ZjZuw,2.0
F8OieQnJubVRfxYcgcj4Sg,WLzXQunB0L0H5VOqLEVbhQ,2.0
RcI6eDeifWnwA5LwuLs_QA,2cfzQGANxuIGcCUrlwnV7w,2.0
fb5aCoLehM77TVFsKLObFw,aCoRJp8Zty-hY3YaHqIItA,2.0
UQNEDI_F7pcdFCGNsX4cKQ,KSh5L6wADW_fMpG2hMJx8Q,2.0
hj8mkcUL9g9Zbzh2FJdQ8g,2pbOSrbB5AtQIa240AXNvQ,2.0
qLhGigKFcfqye8Fni8RMLA,-3Haoc0l9DZRSXxIHi9oJg,2.0
HhEjvv7tqu73FDvcOpWkSw,bVwFqYiz9acU1W24ZmYofQ,2.0
BdlnElNVrURGySxu-mZ_sg,7yMtQ3nlre2Tr9C3UTQY-g,2.0
-gl76GLVeMKztarJIAj_RQ,7yMtQ3nlre2Tr9C3UTQY-g,2.0
tUFfjI-XHt1A1_8ATkwrjg,FTKxYJj7d5u3GiEHG5cQSQ,2.0
EkHPpg9YFkTq4ogJUvzT2Q,WLzXQunB0L0H5VOqLEVbhQ,2.0
Tr4MtgR8bI07ZqIuHi9c9w,mcXRNuN1MsgXYt8B2MWz2Q,2.0
t155Gx_6Cxapd6Okk4Q77w,i3tQsfpdKoXttqp4CFLA-Q,2.0
9JnHVMI1XNmVGlgQAFIBLw,b1p4j51RkgBWsVxob3MmEw,2.0
kPK6TzHoF_PVJwFJTfAfmQ,moauW4l96E3BEK7aXDiMsQ,2.0
piLvJQ1NsH_opWmpdrUqMA,tBnkwWamzdO6X25sfV0Fyg,2.0
vVNf9jE24dtdtRFpC1L9aA,7_YOEQXlrbGpF9t9TPG_nQ,2.0
M4PJqS1fs7454zfJj956TQ,_So67Ne0t4vNQlbN_C7GyA,2.0
-rR72jFjU6NdJE2bW0GiOQ,eGWHBdETGp1ZjicMPlEEwA,2.0
fuh-CchfaaebT5ISRG6XQQ,syrKP5G1dam0mn8YWoofoQ,2.0
dOo5KUkj-Td5pm0QALF9vQ,XUY2ZBiVPrJHyYisPL9EyA,2.0
BNMf57JuIkFOM_pLtx1LSg,HLKRpb4q4RpPPi9H5EZ8GA,2.0
41kgiNcZPxl42MrYZL9SKQ,9DS9nQCOMVfrFZtVtvspsA,2.0
JzezIY-ZVcQ0plR2-B6CKQ,4hl8B_aiHPiaqM5zATl01A,2.0
iJg6Ka_S634w0BUeuIRvMg,gUTz4Y3GIPq8zq1Mi-kHzw,2.0
Z459q4pPaZPF4mBy_7IoOA,usRJtfQdy0NtjWb7Ayvmsw,2.0
99peq_27_I-xnODd3l1wcw,LY0xEBmaat2-tz7TAjJEMQ,2.0
q6u-ZOSk4wymR-2HYIz7WA,i3tQsfpdKoXttqp4CFLA-Q,2.0
7U-ntfEixuOP26yItPzocw,SCqI6lRq-coK8vZlB643kw,2.0
bxblA48_-7X1t9dpX578_w,KhgWgCjLfHEHBOLP5G6QSQ,2.0
ahWb6rFWnbvaoxanT_rlUA,0HG02r8ri7GEFwuwmdHCyg,2.0
KCv5bmrIEnwcqrY3cvelJA,RoJ9SBgzyNYlJliyG6YIew,2.0
qi_auQ0M4lHSbA767svjxA,ErzHs0c5EKwLD_YM2ZjsGQ,2.0
hKch3ElBkA1fBZt6XMZ5Gg,LzYy9DdprXyI2zXNSP267g,2.0
AHU-gspf_qPlUWVBUmnycw,XrcZp2UbuZQd3sGWOb6cxQ,2.0
r0wojOaVBrPphnv_4RTAtg,Qme4ZWzZEdZUwnpo-sPPIw,2.0
3brIoEfmiopZiEW5Sv0_sw,auDjameQ8PKA2cIwyI5uQA,2.0
ME41fTyL79WYy_9TTRAnFQ,1bCitUM1BpqnaekkqJsVdQ,2.0
vLXZotj7Q00KscYaYegPKw,tBnkwWamzdO6X25sfV0Fyg,2.0
vvRm7BktxDD9bf_P6xKRLg,CvsTfS2pIWwZbwusZL4x0Q,2.0
k83gk_V_7J08pNBRUKV12A,akRtfcCezswizRIaAqJ4fQ,2.0
s3RM5Lhlkk_xOz7MOhBRlA,3psSpUMwT4zdNca2pOPxRw,2.0
PtemgFthuuFhFXs_W1dejA,CCJ_nAlR5P5NcYIudlXUnw,2.0
1-DUIrB2Bm8fMdoY9rluRw,d46IlWJKA0RSoWwKlH9glA,2.0
GPJ2JkAdEFnkSOfkkhIhQQ,wpStZsQ3yKudY92DRq-mOA,2.0
zFvF-tdbiXzGjUec6CBr6g,ockrLlsm6dhOGYjP9pvKSA,2.0
ah9GNVSYcQWqHcr1ftengw,Uo84nFvvrCV0xZN2NzDogA,2.0
zYrrQRqYH6qs_NUJ-dJMKQ,9HG09ZNqzrEUz-ipSTRkKA,2.0
6e2U-xDhUZmzEY_cGshAnA,ZRvpOsX_1ZPPzsSZnYHZHw,2.0
QK5SABQQbaULcX9LqosK6w,Wsk9CyM-FhybMA48I38JKg,2.0
rIr7adLOh4ccVFIoL2myAw,njiPpJhy94Ojq91Bev6ckA,2.0
LgGChr1g-ScfC_ckOP3PdA,DVfCbJhJUDWRlUfrKzaKOA,2.0
Yt8bnwEBzed6cyHQIQ0s1w,uUIYh3iKyYKzbhl7ORYxVA,2.0
PQ_ef-URMJgmm-kXuZpHbw,MLYy937DjHHtE5Cwpg3NEQ,2.0
1Rie7Z2bRIKHsgAnxeQhOQ,_jGyZz4v9dedx_LIdJHulw,2.0
T_dNe63nVa-vZvgAvKdZbQ,vgaOy7n8BQFkPb0wzNX9eA,2.0
Md6mXn8YYXajcPEiXbvWRQ,Flu85aQ9mdeL0dyja4Vv0A,2.0
BLiq5n8aIZKIKyFa8yrjMQ,auDjameQ8PKA2cIwyI5uQA,2.0
5qdYfnJNePuglSvChlYYjQ,vgaOy7n8BQFkPb0wzNX9eA,2.0
LsQfwTMMBB2cD3pwV5aEDw,oTUpxF_E9D1n_LhN5N0NXg,2.0
msgQVWChBGszr6gR0QjFbA,gUTz4Y3GIPq8zq1Mi-kHzw,2.0
0ttcgKmFIhV-r_KB4rC2NA,0WN844dLZp-YuUy15sW_Zg,2.0
Baozb8rBzh3DkOWuqXDXRw,medCzwjjGeReqxOt-iPVTg,2.0
LYyZf5KWkTMw9RzIY-aZJg,2W3If040rgz34_ZO3c_SxA,2.0
nvhEXUzirABmn9K8ftxt3g,wZ3MABp8WcSHfZrlEQa5dw,2.0
XLx-XwKkyCF3eOMIGr5wmQ,k_90gSYkCpPuTPlgMzVd8g,2.0
ZVEPE-U5W1vFAr-LIMliuw,medCzwjjGeReqxOt-iPVTg,2.0
VUjhbIxBDg469I9bwvv-NA,qwt9fL28iSpaWyF5pgNd8w,2.0
QtsmhgwfHbXvZSUz-4oujQ,HmGFMFsrwu7UhzGjtog9NQ,2.0
AJFfDhVDmQFvgOdM6y2cog,SZyrTU-tuZt6d9L6nDxyEQ,2.0
F3FQJ7JHaX5QatlE2-Rj2g,ArRALWe_LLc89RdBeQKscw,2.0
9GGmcFjNOahi3WPiCvIqzA,50LSp1WnwMA3PMXXvXDj0Q,2.0
zvyziY6OwI8kTA-qB9-BLA,i3tQsfpdKoXttqp4CFLA-Q,2.0
wVewNW0AVpioKiFZte_l7g,MsZO_V3RDETHL8q7RFCljg,2.0
HFT0ckk7NK_ZwaFS_83WWA,8w_PzYVk6cR37lpR-SWMog,2.0
QmE7mosbUARiFp1yMjQPNA,HRIUU2Z4EsZBo59P0I2ZYA,2.0
Q6E9R51jfGPyS2XaxIg_ag,MLYy937DjHHtE5Cwpg3NEQ,2.0
Vzkxr6vSxsAmuD_eXgU2Uw,QMaaLfedGzNhHz6PZKAUkw,2.0
G-9D3w5zayhFrdRFtgifSA,eGWHBdETGp1ZjicMPlEEwA,2.0
nKpsUmPpCKC5_XUQYIXjyQ,GboHJSE9PcqcAc5V3veS-w,2.0
w3iHoO6z-talGhkgITCd3g,66EYUS3iichq-Gn6KjgX2A,2.0
fFd-JgrDskHXwjY9qhaAxA,WF2DG7R_a0EflFqWIxzUXQ,2.0
cfFVazSjfkwlnc7OwNurog,yg_oK5Luqh-VbsF0RK1teQ,2.0
VDMWv3u_hcikjPNWmxddFw,66EYUS3iichq-Gn6KjgX2A,2.0
weQPO4mIPBkivdQ_Edpf3w,knzoe3kCaoh4gkGwA3l6Aw,2.0
tCrI-lwcQzCDalF9y7-fjA,-0WegMt6Cy966qlDKhu6jA,2.0
oGR5iJPBoCTj9JNasF4AUQ,MZRqxvBkJLjKcoOjNz7yLA,2.0
cUiPCqjUmpZujonKT82GdA,DwIbLWmv6oWksXKXeHkWyA,2.0
iKA89Nw7y9uMQcdbqyW3zQ,2XTHIR2Fza2XiC54NWiNZg,2.0
zLH0ELGZFfoIR6TsMeeQZA,1CxCa62S7kEhL7nIbaY4Hg,2.0
-YIrjQJsGrjhwqObj-q25A,i53HvxUdQEMllZ1XmpjjyA,2.0
I1TqsJcfvLt-JK3XaZk2Lw,Ou9RNq18vfbfL-7adJNA9A,2.0
Xxn4kiKJopgQVM7e8NleJA,n28_5ElTCVkhP-9BTgQGgg,2.0
Q9DvzH2S9EqsG4Ux6gdwIQ,_2Wbpm821bdNsh-gyqufrg,2.0
zkLvUZstx8WeIcLaq07HdQ,6C-UycW07vavAvk-BFzTsA,2.0
_1yUKvvM-KJla42UHP7Wgg,BWWzh28StP6hkMm5L4nCAQ,2.0
xNE3_ZNaIcpl1fit_-RBQg,k34J0L6xAnknbv40WGvpcg,2.0
FLE3_peXsmRZkzsabEZ0ag,3Ou9p4zIJg4utQh7MDgKFg,2.0
uCtvKryrfBQD4eRwcHy1iA,tBnkwWamzdO6X25sfV0Fyg,2.0
iH0WmFZnEDsKEOxLKwwdwA,0mxXTe1LPXOmPy-aGhZTuw,2.0
7Tsy09x88uCXuku0bv4LdQ,lq71ZTkANfb40sR0DAs6Rw,2.0
Jx3CvfWfPn7HphBSCfg6Sg,57dbqYYLpyvTH5RRKkIWrg,2.0
s-FnHcbiqVk5PhiaLNaLRg,mcXRNuN1MsgXYt8B2MWz2Q,2.0
FLi8-TY1QWTyK00BDG1mSA,9ZiDvEuYv-ABq_JDEnrOgg,2.0
v0J9XUZrUigL9WeZgzPSFQ,NXTsT01IVpKYPpa_1L-Rlw,2.0
9WEi9W6vHt-zRSvTp0qCVQ,oMcKvfNGX2HleFxYg1VGqg,2.0
Ea-OC7bhA2HUNsiYvZWsMA,SZyrTU-tuZt6d9L6nDxyEQ,2.0
ujdqr7o23gZOid8kbScRQg,_1Z5KRNNB2UtKabhH_KU2w,2.0
JYN4crX1MJE1hRXERhOCMw,HLKRpb4q4RpPPi9H5EZ8GA,2.0
Pnc7yXkdRa0jnnFKrX2X2A,e-9f6vasnWh3z0uOq287Aw,2.0
V1HFppEJ6ln8ViguRgXkgg,Y91-sIlVyH6v4YM6sTINAw,2.0
0WH4KZKEJF8VXOzqIHUWcw,ea2Ff57FoUrTJLDV7O8tyA,2.0
nAIIBvnbqpT_5UqPAJ911w,bRj5r9xr56CvwL7-RmB2dw,2.0
ztFvNYDK4jVR7e1diVL7gw,WGx8xzim-5whlePsNP8YZQ,2.0
Tiay3jigk6l1SH2PGSZVVw,IsM5JWNuN5dySu6f1vX1nA,2.0
x9xaUVnLG3Czxbtj-rJPBA,Qiyd2ha1pivmsQhnFZgCxQ,2.0
eU0XTi22zlsxdVSgP9bj1Q,5JNvfPfd6mcpwNoekzqBow,2.0
9KC3UCjk6KIbvX6FCnxDXg,k_90gSYkCpPuTPlgMzVd8g,2.0
jv52kVUd8g6qN3IiKGul8Q,AF-N6i0XCJRPFFOZKp1Pnw,2.0
s1pdvBmiQuHwM7eC1tLWww,4lr8Y4jqcbMBptJGJA_O7w,2.0
fnamGUVOH5nY1nk3YEje8g,1WUvU-uN3Sjs5omB33im9g,2.0
sNJQCNeaQ_Fl0BBMK-CnPA,7yMtQ3nlre2Tr9C3UTQY-g,2.0
UwscFe7mrFcW8FEwWRECaA,XjbPr3o-YTsticeavLjTEg,2.0
tk2xHbqfKAm1_0u8fH207A,r9274utz94-FsCFEUPNWag,2.0
CBqAVU4jeekR3WJ9dd5fTQ,ZeQqVIgbU68LS_kGyb0WsQ,2.0
aitDLhPUVKJa4ky9IixNRQ,BDDIpeEK8gVdhiglbjEyrw,2.0
JF5Vx6FP-_xxms-ve3VG_g,lINk_EU_elY6iTrfUGcRqg,2.0
Sivy8BZH1vmP06f6jHQ3_A,8BAQAHKFlstlm1APdM88nw,2.0
qnIAazzt0huWJshS-Bi41w,auDjameQ8PKA2cIwyI5uQA,2.0
nVJtGqJtWKYlSJJhEvIA3A,jP7zIbDXor7fQ8phrU6LQQ,2.0
rzPJU9OaE1uoDmdKS73oOg,WKfZPe1VRweH0Vg9j9LckA,2.0
4tER7xq5ru2MJky_Ip2hmA,HRIUU2Z4EsZBo59P0I2ZYA,2.0
WUjKrtk79DqsZkCRQTMIlQ,1NpsjELTAt4jLl8bSqTArg,2.0
kZ5yc_4ggENzh1WVPA56Cw,50LSp1WnwMA3PMXXvXDj0Q,2.0
C2huTQpO13z-ea1JQsTXyQ,etgHBzJzM5UZZKbzAphp-A,2.0
ZUQA-RSi9ylBGQRFSjfS_w,aXIJx_kxbmxUioM7Kcokow,2.0
2ZaxOYfLG7h9SARzgriXxg,Y-omMxOCDSYd7jbo1PSCig,2.0
92GFysXeIe2-Ui7h-e2Ctw,e-9f6vasnWh3z0uOq287Aw,2.0
6PggNQGXs9wAhcVJwstNeQ,dueRWFSTFdH3ZYT0bQdSzw,2.0
0sxg1-rfeUuHJtqQia3BIA,lINk_EU_elY6iTrfUGcRqg,2.0
BEzojpQtdh_EWy2h5H4UcA,mcXRNuN1MsgXYt8B2MWz2Q,2.0
-xzFIKs3osd9AMTkolyOvQ,a2Kt_hXNlBIM_ZlpUVfm2A,2.0
qMYcx6vrMj2sJhHi46QYuw,NxZt-j74NpvIU5hdb2KJTA,2.0
tH4wA0XWRizYg-rQ6XCfuw,moauW4l96E3BEK7aXDiMsQ,2.0
tGbAFWdurFB8Rf-gCBueVg,AoSrHwLCR5JQotVFwtLFTQ,2.0
vVuBgN4Jd37tV5_INtfyTg,7_YOEQXlrbGpF9t9TPG_nQ,2.0
5fy_6J4x1Zzj-wXDNK_vAQ,fh-hCT2esNJEocdBdggWoQ,2.0
sOpdVinlSY_jGB0eUYdXjw,HVpTl8LrT5btvNRQwkvKVw,2.0
tgM25S-QASPqT3Dk32uSpA,BoTb3FqOsJaFe_koVfyGbw,2.0
30-MuKr4LAm5kHIu8f9hxw,AdNbLQQWgR28-GWU0G-qJw,2.0
xQTZXzOWdAYJ3vlx6hF66A,6TvB1PZCY1Ap2S-yNJPs4w,2.0
xJ3NGrBbJS1zwfctSFsXtw,IImZFNzX4cP84rFsyb-9mQ,2.0
hLEaUee2QgN9Voj5cWGmhg,Y-tgvb9Bh-Od-sPa1PRILA,2.0
